,tw_PT_OD,tw_PT_HD,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM
30,126.66451612903226,93.04516129032258,14.308052247817155,10.588048802025286,16.29777783428335,0.2189688410496393
31,146.8181818181818,113.37012987012989,14.612512423046056,10.884000476456125,16.62640307385872,0.3098184821011431
32,159.36129032258066,147.05806451612904,14.74389790704954,11.25602563903948,16.835574026136253,0.1987360146682775
33,180.3935483870968,128.7741935483871,15.386615676873232,11.734487873085692,17.448087873085694,0.1896401520745113
34,143.86092715231788,116.27152317880795,14.740850628083123,10.931045098031708,16.716515296707207,0.2778260172264852
35,161.43624161073825,122.54362416107382,15.068973055901276,11.428267197547209,17.015434982782107,0.3123576835990078
36,131.35761589403972,93.04635761589404,14.485348563150598,10.688747305867878,16.26473406083476,0.2310002965277013
37,130.73376623376623,116.12987012987011,14.991945780868816,11.398645359764307,17.123502502621452,0.3018743127590413
38,158.78064516129032,129.3483870967742,14.51144893372906,11.045478706951464,16.599620642435337,0.2070875409817369
39,151.90666666666667,130.96,15.244772576379995,11.483699212719037,17.257499212719033,0.3000076444327674
40,156.24,141.10666666666663,15.233277170368153,11.404451100693462,17.182611100693467,0.2170921076891675
41,128.36129032258066,106.34193548387096,14.142589187183937,10.4247807241701,16.081567820944294,0.2149617368221886
42,128.14473684210526,124.57894736842104,14.38552848949958,10.982034850796396,16.64086379816482,0.1993904654072381
43,150.73825503355704,132.0201342281879,14.95834286086804,11.468031127001357,17.01499756995438,0.2089669143835644
44,155.96732026143792,111.4313725490196,14.814762500063011,11.190712244030438,16.84727433553371,0.2702692452166745
45,142.02027027027026,100.6554054054054,14.696191117350136,10.92165248292218,16.665895726165427,0.1965950577314146
46,143.05228758169935,126.83660130718954,14.3866970779328,11.188532595644396,16.710584883226115,0.2535425975316885
47,162.3483870967742,133.44516129032257,14.709610801057892,11.38793014206726,16.720304335615648,0.2228023967823248
48,138.82993197278913,96.29931972789116,14.943229736011006,10.897336512900903,16.67215283943152,0.3071292477193864
49,144.7986577181208,123.11409395973156,14.758386277128244,10.979387318405925,16.797991345251557,0.2053299444360283
50,156.15333333333334,133.43333333333334,15.404568600440845,11.674255792922372,17.434949126255706,0.2923954596269577
51,164.19333333333333,128.59333333333333,14.876140966860875,11.296722539539754,17.02320253953976,0.2626249215927145
52,148.75324675324674,132.24025974025977,14.149699325937036,10.784679702119291,16.372043338482932,0.3521723645519592
53,132.94736842105263,92.30263157894736,14.51680200899473,10.681638632706074,16.383454422179767,0.3094789819716989
54,154.6184210526316,126.85526315789474,14.91066259615029,11.085069294060297,16.53483245195503,0.350060545541266
55,186.6291390728477,130.21192052980132,15.231125974150126,11.360999707155043,17.0178871243736,0.3080292168436869
56,150.20915032679738,134.40522875816993,15.6642849711915,11.78877970041538,17.581786236363094,0.2728555119678165
57,153.0728476821192,115.82119205298014,14.678096142698095,11.103681293319127,16.70115149199463,0.2256546374054404
58,178.0392156862745,145.0,15.619343975070262,11.73392455200184,17.38327095723058,0.2537657580547808
59,124.63333333333334,108.39333333333332,13.627058369362476,10.340705037032077,15.881651703698743,0.3257651097076212
60,136.80405405405406,111.99324324324324,14.320511150369493,10.74716000171653,16.32374108279761,0.2141330258094299
61,147.72847682119206,129.57615894039736,15.143917559817774,11.526310386582738,17.313462704463532,0.264211098113109
62,124.1741935483871,151.56129032258065,14.123800288809164,10.82410610108228,16.536222230114536,0.1873476819853957
63,187.8322580645161,144.45806451612904,15.534717566999396,11.656565360838634,17.268191167290244,0.2630956673792333
64,155.18954248366012,122.05882352941175,14.827938785876125,11.239664391557769,16.833951973257115,0.3741572247063753
65,156.4516129032258,124.70967741935485,14.894822413233188,11.154345019585213,16.83750630990779,0.2303950054790185
66,161.93288590604027,137.2013422818792,14.964305087490736,11.218489748386954,16.76752330543395,0.316075798380503
67,138.93506493506493,108.76623376623375,14.536542250939036,10.835554313970704,16.31574911916551,0.3109280381938001
68,167.47096774193548,136.4516129032258,14.849274136249557,11.194769779709484,16.872124618419168,0.2254716915821839
69,132.3112582781457,102.19205298013244,14.070697731101838,10.619326195474954,16.222438778256407,0.2626861898884116
70,148.87662337662337,110.52597402597402,14.268336277405371,10.62201231319105,16.30664867682741,0.3988210492511764
71,148.6986301369863,102.43835616438356,14.716700737140972,11.031740397762556,16.496137658036535,0.23516642598136
72,150.1818181818182,119.87012987012989,15.266765487684667,11.060053955118162,16.811846162910367,0.3627532531048153
73,163.01307189542484,144.59477124183007,14.88896090366879,11.427959466002426,16.97486142678673,0.280344367074076
74,108.17532467532467,94.52597402597402,13.83463258489073,10.158100645625929,15.99710064562593,0.3162990771479718
75,147.41447368421052,118.84868421052632,14.83105682893358,10.98541280390406,16.59695227758827,0.3081118201065824
76,121.92156862745098,99.3921568627451,13.833619914186407,10.422200615202875,16.113860745921833,0.2299650049592405
77,130.53548387096774,80.29032258064517,14.506686188643435,10.602938120486677,16.316473604357647,0.2662874981050863
78,152.0794701986755,104.8543046357616,14.739508672204932,10.892764687487784,16.666115680865257,0.2822708129888128
79,149.71241830065358,99.22875816993464,14.41284343352599,10.792487792951064,16.454187139356286,0.2425082031135416
80,182.7058823529412,150.81699346405227,15.50722413675642,11.900164507288522,17.59513182754996,0.2660518861192532
81,171.5068493150685,118.26027397260276,15.47173051801638,11.555086665661134,17.280853788948814,0.271037674573728
82,141.72727272727272,121.58441558441558,13.906575958343725,10.386342607840296,16.10378416628185,0.2120515066883729
83,135.81935483870967,97.3032258064516,14.623271427294709,10.83567102612975,16.47032909064588,0.239781100152082
84,158.71333333333334,118.22,14.637613887410003,11.169688080637844,16.926434747304512,0.2956510683635812
85,149.82467532467533,102.85064935064936,14.736772533383377,10.900143630196991,16.66409168214505,0.2742747603625474
86,154.83766233766235,113.66233766233766,14.85447643071031,11.1119867922426,16.614584194840003,0.2886877486298253
87,130.33986928104576,120.19607843137256,14.254463624195967,10.495401403694764,15.974577874283009,0.2388639781030931
88,153.59354838709675,125.36129032258064,15.376533338532049,11.678745174570622,17.296293561667394,0.2254670715642741
89,133.51633986928104,131.37254901960785,14.33059383403596,10.952545484238838,16.591342869859762,0.2228636063801795
90,160.0653594771242,135.2483660130719,15.147240235086768,11.444524840226157,17.106851637611772,0.2431969800794023
91,183.07236842105263,128.05921052631578,15.56546729564994,11.35807043919655,17.11693886024918,0.1833701092948331
92,184.2322580645161,147.48387096774192,14.7680034190576,11.206317763948736,16.67870486072293,0.2810224951515243
93,129.90066225165563,104.29139072847684,14.604739202248696,10.943215671400646,16.596248783983427,0.2354102504990905
94,114.89261744966444,85.83221476510067,14.561130290091834,10.728561911678412,16.278629025772375,0.2462753457635904
95,169.58278145695363,143.0794701986755,15.237047669363728,11.650894234115238,17.297609465903303,0.2341588232655647
96,117.81935483870969,98.87096774193547,14.2205226412241,10.624168331252084,16.293690911897244,0.2098428678853683
97,146.10967741935485,129.14193548387098,15.29880266644417,11.595766119511367,17.307198377575887,0.224637178397147
98,94.77622377622376,96.37062937062936,13.683475878274484,10.22374419337899,15.78272321435802,0.2584891273310776
99,121.81935483870969,99.20645161290322,13.906719391886709,10.309954449612537,15.866264127031888,0.2231755237340086
