,tw_PT_OD,tw_PT_HD,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM
0,116.45853658536583,45.55609756097561,13.497447716966605,10.158033165525527,16.040667311866986,0.3061907685502618
1,136.46634615384616,67.07692307692308,13.510365814343446,10.28293712000915,16.167475581547606,0.2973051770235456
2,125.22009569377992,46.665071770334926,13.530046795089849,10.186930675900207,16.223390006043747,0.2397621914725513
3,138.35096153846155,67.88461538461539,14.292434668812596,11.112095919529487,17.06524976568333,0.2058076039581252
4,121.29556650246306,57.07881773399015,13.547967161678466,10.069529991040245,15.830879744734828,0.2704724370639173
5,123.90338164251207,50.44444444444444,13.467265745995752,10.25671885067593,16.14187827096579,0.2468839652898152
6,118.3798076923077,39.8125,13.2496463489741,9.925060265070329,15.772492957378017,0.2844959175442197
7,129.51674641148324,52.2488038277512,13.94461288675406,10.38244618872724,16.248962935138728,0.326569640721568
8,103.38388625592415,42.78199052132702,13.438605172395905,10.34587929436968,16.28751910479622,0.2290518348365011
9,143.91747572815535,71.4368932038835,14.209559239287136,10.9981631817236,16.856697162306116,0.2303363903328024
10,122.42574257425744,62.85148514851485,13.780696958725809,10.646868838051756,16.52566091725966,0.2030018526935726
11,128.04326923076923,61.72596153846154,13.9182803556232,10.738324084836744,16.491102930990586,0.2177068691179221
12,135.78846153846155,54.53846153846154,13.865236624063886,10.446135477807813,16.382443170115508,0.175842650512001
13,107.2390243902439,48.639024390243904,14.021539135452262,10.700657365231306,16.67241346279228,0.2310105649025122
14,134.25118483412322,60.45497630331754,12.92820014674327,9.854046333357394,15.507316475537484,0.3149957580552213
15,133.95260663507108,66.44549763033176,13.386451060937157,10.211913577235572,16.148359074865905,0.345353816592335
16,109.37073170731708,45.15121951219512,13.583114386322066,10.449278808472911,16.319834906033883,0.1591569863925377
17,107.56372549019608,45.63235294117647,13.144248967383996,10.00857493708361,16.022182780220856,0.2251077474002136
18,129.76555023923444,62.46411483253589,13.311288953592264,10.178843123644382,16.03469958297452,0.2208036879813077
19,130.2107843137255,71.05882352941177,13.979094112968603,10.782391541466136,16.725813110093583,0.3256923659689406
20,110.87081339712918,49.56459330143541,13.234184362625491,9.999419948661842,15.68682664722643,0.3393267165934766
21,125.64903846153848,57.18269230769231,14.09372832175509,10.65080906694422,16.56257829771344,0.1113532963295231
22,135.91787439613526,77.16908212560386,13.31286297076171,10.167385682248838,16.076380851330953,0.2220474411677369
23,120.795,62.42,13.018306514594393,10.13430408376486,16.195634083764862,0.2377125634404172
24,123.32535885167464,40.0622009569378,13.718745017915182,10.17998404982228,16.129132375181122,0.1961389701730254
25,115.99512195121952,54.09268292682927,13.275274667632704,10.10494006154261,15.877779085932849,0.219593457805841
26,120.91549295774648,50.95305164319249,13.448233724029668,10.39672285971747,16.25077919774564,0.1797724787163152
27,107.79807692307692,61.42788461538461,13.507955505278602,10.34866255414969,16.274191400303543,0.2225028215444074
28,130.13809523809525,55.804761904761904,13.333207215825558,10.12358953501421,16.118522868347537,0.2101339859993643
29,109.04368932038837,40.85436893203884,13.494382055734487,10.136111843309006,16.157121552046867,0.2378942503932875
30,115.86057692307692,63.03365384615385,14.06034835735867,10.664444541566343,16.57949261848942,0.0595906336866461
31,102.30582524271844,38.43689320388349,12.55890600894788,9.657098734142416,15.557856015695805,0.2229790992989631
32,119.01904761904764,38.97142857142857,13.386523280986836,10.052776792263618,15.951233935120747,0.2274704151461744
33,98.46829268292684,58.30731707317073,13.144447162587667,10.046563288390198,15.840748654243852,0.3070441642897718
34,134.2780487804878,49.75609756097561,13.814036225857803,10.307277033114712,16.203589228236652,0.2738590029882679
35,105.61057692307692,52.64423076923077,12.963298134873998,10.124267946716694,15.873229485178213,0.3041456685615553
36,94.1042654028436,40.72037914691944,13.002365022199571,9.89509629041724,15.816451740654207,0.33930771272074
37,129.99024390243903,54.5219512195122,13.176385818202274,10.086156895951886,16.02428372522016,0.240286558314946
38,126.0,61.01932367149758,13.786679291818666,10.677170216408976,16.684976979693996,0.3350024786378511
39,113.80861244019138,45.91866028708134,13.21715674418481,10.301715236824656,15.993303753571068,0.3264188057200799
40,94.59903381642512,57.43478260869565,13.118203567180396,10.065934246049787,15.822591250880697,0.2744181868565124
41,129.4575471698113,64.92924528301887,13.577756871649422,10.38652719846598,16.33550833054145,0.3318431172995769
42,113.22596153846152,53.09134615384615,13.260754299739734,10.142591376985548,16.109024069293227,0.2407953539943459
43,114.29702970297028,47.82673267326733,13.227750120346014,9.76867826260515,15.687054500228903,0.2713576778529928
44,139.8957345971564,56.350710900473935,13.740257041052798,10.661865391722356,16.642415154755525,0.2440837415635174
45,110.72463768115942,51.08212560386473,13.20721552152455,10.135238357415552,16.196822898478363,0.2356070687098038
46,103.66019417475728,43.24271844660194,12.962012480039483,9.648516638369143,15.579283628660408,0.2467497997256318
47,130.3658536585366,59.33170731707317,14.273568322318445,10.89976382112626,16.774758943077476,0.2506932590599487
48,121.06896551724138,55.13793103448276,13.491448119306428,10.124514947703718,15.990495243270212,0.2544816553522961
49,148.45631067961165,84.29611650485437,14.0981576760405,10.758720895979096,16.787798565882,0.2674774005726772
50,139.87677725118485,48.92890995260664,13.528555589138968,10.354298198443766,16.23176739275656,0.2028922891685032
51,117.87081339712918,58.77033492822967,13.376966312124624,10.166904919166187,16.104589129692492,0.2906404623462214
52,129.2415458937198,58.893719806763286,13.98628897835516,10.62706416305199,16.389247737931214,0.3051564289379223
53,102.28985507246377,32.91304347826087,12.770305473578876,9.666187019647824,15.711027599357951,0.2902991142194654
54,117.1826923076923,48.31730769230769,13.32849645832353,10.31964068402942,16.172938760952494,0.2061315183040696
55,119.27962085308056,56.66824644549763,13.399259938994968,10.186867442643786,16.135786873923404,0.2203788258265309
56,124.79523809523808,60.68571428571428,13.229556985252836,10.251352277585816,16.164876087109626,0.1884522211831397
57,135.42583732057415,55.52153110047847,13.753619617694207,10.443033235165958,16.36364567535734,0.2989445960981355
58,111.77619047619048,43.39047619047619,13.749204447293383,10.292130972353196,16.14616906759128,0.2389648780661858
59,113.98048780487804,69.51219512195122,13.176393463713293,10.404505839466283,16.284144863856515,0.2338900561872879
60,125.00975609756098,61.707317073170735,13.104214714034358,9.982551157459593,15.859097498923006,0.3076051445748252
61,103.3254716981132,45.02358490566038,12.44586874567572,9.692865876470195,15.615535687790953,0.2650315535557648
62,106.86407766990293,43.95145631067961,12.908282020333711,9.640713571174263,15.549781532339304,0.2746185053847514
63,115.97073170731709,67.39512195121951,13.58276708795891,10.464952862940788,16.195518716599317,0.2610039602318281
64,114.79227053140096,45.93719806763285,13.138798198325738,9.873926576151042,15.779530440885324,0.2185560674907355
65,121.06280193236717,59.08212560386473,13.80951325044467,10.610598539752994,16.45003815327956,0.3740665009055709
66,125.2488262910798,40.40845070422535,13.344926258178708,9.84354004422435,15.812817039529511,0.2004035442309291
67,119.8803827751196,71.6842105263158,13.085610781310375,10.26183748526654,16.268650882395722,0.2386149949730009
68,110.53846153846152,58.64903846153846,13.131509987095514,10.070283439775446,15.830254593621598,0.2215612212864964
