,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,339.84184914841853,321.94523809523804,337.47682119205297,331.6620689655172,320.5607142857143,315.9616228070176,325.5339702760086,327.4925925925926,328.24737945492666,313.6981351981352,322.0367647058824,313.40140845070425,324.27373068432667,329.1666666666667,308.5376016260162,324.5380952380952,325.2785714285714,331.4562647754137,321.52760084925694,315.10820895522386,297.20531400966183,325.34100877192986,315.2958057395144,334.448312236287,322.7041942604857,317.6306306306307,317.2203703703703,311.9586129753915,340.4917257683215,328.058394160584,333.78222222222223,328.0762527233115,329.97983014861995,312.4574209245742,326.3,311.3676122931442,323.78896882494007,328.18544600938964,334.29353233830847,323.10370370370373,311.5152582159624,319.3483796296296,317.39473684210526,330.1312335958005,333.7680311890839,338.8036809815951,325.9880952380952,321.9797619047619,325.0896464646465,326.7139639639639,317.9689265536723,332.08937198067633,316.02873563218395,339.57701149425293,316.27672955974845,319.435817805383,317.86788617886174,320.1896551724138,321.794964028777,323.1143790849673,336.2012345679012,317.045073375262,324.1929824561404,308.96875,329.5950920245399,324.5986666666667,318.09181636726544,328.47835497835496,321.9516908212561,335.10199004975124,314.18809523809523,329.19739952718675,304.30132450331126,323.1898454746136,329.30573248407643,317.29306487695743,315.3544600938967,315.50888888888886,318.56115107913666,328.2894211576846,338.6496598639456,313.0746753246753,329.6524122807018,322.5993150684931,317.2156177156177,314.06,304.0582191780822,307.6815286624204,316.13333333333327,311.5504761904762,314.37025316455697,324.58,316.8151515151515,332.3036809815951,327.2947845804989,298.0492957746478,320.297385620915,313.4280078895464,329.28587196467987,328.37242798353907
1,338.0121654501217,323.5059101654846,334.90683229813664,332.20104166666664,319.2236559139785,322.410752688172,320.3922155688623,325.67599067599065,330.321063394683,324.96815286624206,327.0790598290599,316.7686403508772,324.8577235772358,335.32339955849886,310.6927710843373,336.21256038647346,331.924882629108,341.22333333333336,320.3955823293173,324.4262086513995,308.93981481481484,332.47169811320754,333.133547008547,340.83227176220805,321.1118143459916,312.8398268398269,318.02986512524086,332.9979423868313,333.71165644171776,341.606981981982,336.8818565400844,327.28541666666666,329.5660569105691,318.4807256235828,330.9895104895105,315.5730593607306,332.30314009661834,328.00308641975306,338.3806146572104,321.7338308457711,326.5308219178082,321.5223004694835,324.6559829059829,339.5055928411634,340.0254065040651,341.88752556237216,325.8237791932059,334.7173423423424,326.4988584474886,327.2592592592593,321.60984848484844,346.7639821029083,318.20745920745924,352.2549668874172,318.85403726708074,327.1406926406927,332.535569105691,333.0692640692641,327.96875,330.1563786008231,330.5419664268585,320.48376623376623,331.21854304635764,326.23093681917214,334.6473577235772,327.5478142076502,332.0571705426356,338.5212121212121,320.13247863247864,337.85487528344675,318.07629107981217,331.3682983682983,314.25995807127885,327.6583333333333,333.583857442348,321.9112554112553,323.317880794702,309.6764705882353,326.40705128205127,318.6743737957611,340.3269230769231,314.13645224171535,330.97902869757183,332.5631808278867,327.463963963964,322.1174004192872,304.73229166666664,318.5658174097664,322.2401960784314,320.3971193415638,315.98637316561843,335.0896551724138,332.65711252653927,328.57385229540915,334.0233333333333,309.75219298245617,338.3817204301075,315.40366088631987,337.44560185185185,325.50484496124034
2,341.4724220623501,337.348275862069,344.5205627705628,338.948717948718,325.96162280701753,327.20020964360583,327.832285115304,329.7887323943662,340.0267094017094,319.9055201698514,332.40888888888884,320.4655913978495,326.59354838709675,339.3771367521367,310.9509202453988,327.8111111111112,332.73026315789474,333.6454352441613,321.2581300813008,327.67391304347825,308.89294403892944,334.2317554240631,331.49693251533745,342.1841563786008,325.0171717171717,322.8744979919679,332.8502994011976,332.8760683760684,341.72083333333336,348.5739514348785,336.2888888888889,333.82919254658384,341.83435582822085,324.41025641025635,334.85651214128035,326.2718120805369,331.9776995305164,335.69825708061,333.275,328.1079136690648,326.69686800894857,333.8213429256594,317.1873638344227,341.6411111111111,342.5421568627451,346.70436507936506,329.3416666666667,335.29245283018867,329.8826754385965,333.7854166666667,318.76,348.80174291938994,310.4149425287356,340.2755555555555,323.50104166666665,328.0061728395062,328.8412698412698,335.1794871794872,337.1544444444445,334.42757936507934,341.6031175059952,320.2510964912281,329.75632911392404,322.0749440715884,334.5753968253968,327.8481182795699,340.8404471544716,339.0072016460905,326.0276008492569,338.7179487179488,320.7981220657277,329.410514541387,314.2422360248447,329.93565400843886,334.7138364779874,326.7774193548387,330.1261261261261,321.5120614035088,330.1747474747475,331.7919075144509,345.1100217864924,318.4471057884232,335.9799578059072,336.29617834394907,322.91557017543863,312.46178343949043,300.4835390946501,315.50828157349895,326.34606481481484,323.7114285714286,313.84141414141413,337.77083333333337,327.32936507936506,334.45337301587307,329.3092105263158,311.3412162162162,339.71444444444444,325.41212121212124,339.95402298850576,333.69341563786
3,339.3138686131387,333.09490740740745,342.9545454545455,337.77083333333337,326.0522222222222,331.2935982339956,329.8888888888889,340.0808823529412,333.15618448637315,321.24318658280924,329.8954248366013,324.5252192982456,333.44198312236284,346.0111856823266,317.34437751004015,331.1867167919799,327.1060606060606,347.3567073170732,323.36625514403295,332.59027777777777,317.3639705882353,333.16666666666663,337.9692144373673,341.590625,335.64126016260167,317.5208333333333,320.7916666666667,330.60714285714283,338.9835390946501,342.1,335.6303921568628,330.96894409937886,343.83838383838383,315.2781690140845,338.10970464135016,324.852380952381,342.0845588235294,339.48454746136866,342.65119047619044,326.316301703163,330.64675052410905,330.60114942528736,323.37188208616783,344.5262557077626,344.00992063492066,344.0680894308944,321.2275641025641,333.95533769063184,335.5639412997903,330.83870967741933,327.4240631163708,349.9891067538126,321.3770114942529,354.8668981481481,321.91222879684415,334.09236947791163,339.896449704142,339.13763440860214,338.0933333333333,331.4679849340866,331.47407407407405,324.2870967741936,334.2753164556962,325.7997835497836,339.9845679012346,325.8104325699745,340.32723577235777,345.0565476190476,327.0525727069352,341.8760964912281,320.9002267573696,329.29580573951426,329.18763102725364,324.61011904761904,332.7809224318658,329.4029535864978,320.1545253863134,323.1126126126126,328.6392276422764,333.5153256704981,344.089247311828,314.522633744856,339.63800424628454,340.11678004535145,323.9909297052154,326.8666666666667,305.608024691358,323.0305907172996,332.8845238095238,325.56822612085773,315.243670886076,333.26174496644296,328.12327416173565,334.5980392156863,340.45238095238096,310.42505592841167,328.7694805194805,327.2854291417166,343.2956621004566,327.72754491017963
4,330.2333333333333,338.48784722222223,345.3122294372294,337.30124223602485,337.81555555555553,325.87422360248445,326.2225548902196,338.0100472813238,336.5766045548654,318.71907756813414,332.09722222222223,330.39903846153845,331.5120481927711,341.6543624161074,320.003164556962,337.24516908212564,336.26075268817203,345.48939393939395,323.98702594810385,330.36111111111114,313.58451536643025,343.7724948875256,335.8012820512821,340.2430997876858,326.46606786427145,325.11477045908185,320.2774774774775,336.528125,340.7827198364008,345.92879746835445,335.7422480620155,326.26863354037266,333.93775100401604,324.9351851851852,339.71222222222224,321.3156732891832,332.2985611510791,340.50838574423483,345.28345070422534,329.40407673860904,322.123417721519,335.9886091127098,325.66219239373606,344.5993150684931,343.6816367265469,346.3111111111112,328.9388888888889,339.084935897436,336.0208333333333,332.27258064516127,327.0727969348659,349.6129753914989,319.039627039627,355.675,323.3979166666667,340.1713541666667,334.5598659003831,341.39225053078553,330.1485507246377,334.58140655105973,334.66782407407413,328.45616883116884,332.20230263157896,321.0198924731183,343.7200203252033,330.9763779527559,347.318540433925,344.1607142857143,320.11236559139786,343.08936403508767,321.81539351851853,333.6471264367816,321.3997093023256,335.26197604790417,339.9003267973856,325.6581740976645,326.7116228070176,331.9897959183673,335.7846790890269,331.7885356454721,353.7604856512141,323.4772256728778,332.46047008547004,341.58498896247244,324.26034858387794,324.1992753623189,309.7484472049689,316.70524691358025,338.6689976689977,328.0118343195266,319.45569620253167,339.0990990990991,329.76232741617355,337.77873563218395,342.81632653061223,310.1306306306306,343.3955696202532,320.4970238095238,346.9261904761905,336.8770576131687
5,346.7937649880096,337.51491228070176,350.58442982456137,337.2240518962076,336.5669014084507,328.70032467532474,325.656314699793,337.4378250591016,344.6085953878407,318.9223628691983,335.3177282377919,324.3798780487805,334.5431069958848,343.0636261261261,327.0183438155137,340.1866430260048,333.054674796748,349.80676767676766,332.09156378600824,330.43402777777777,322.4378896882494,341.42857142857144,339.29670781893003,343.976008492569,335.2729957805907,326.80620155038764,332.29971264367816,334.85692771084337,349.5079617834395,351.0015337423313,335.16859344894027,334.0264150943396,341.1828125,324.7442857142857,349.120697167756,326.0162037037037,339.11641975308635,337.56451612903226,341.9682142857143,324.7721064814815,325.1466244725739,331.2336904761904,325.2641612200436,352.9665540540541,346.17740286298573,343.67484662576686,329.929268292683,337.7410828025478,339.1063063063063,338.34348290598285,333.6804431599229,348.73245614035085,317.61530612244894,351.38322510822513,328.1556547619048,341.1076687116564,335.82670565302146,336.8876811594203,330.8928571428572,329.5495265151515,342.3534278959811,329.3355119825708,332.1589912280702,322.2837690631808,336.6881551362684,326.0382275132275,338.9201183431952,349.35101010101005,330.0252283105023,337.55664556962023,323.74518779342725,332.1832199546485,326.3629518072289,330.1466666666667,350.5363534675615,327.7515822784809,331.13593073593074,330.0,341.5001048218029,330.1760233918129,347.37489837398374,316.6132734530938,344.8776371308017,340.70045045045043,330.2809829059829,322.5053830227744,322.5489451476794,318.582304526749,338.15644768856447,327.17616387337057,324.64707070707067,340.7766439909297,342.536093418259,335.1658143939394,345.80180180180184,311.2669956140351,337.22655913978497,328.0813492063492,341.9527777777778,338.3976047904191
6,332.4767857142857,342.8100427350428,344.7530303030303,344.5622287968442,344.1696009389671,328.9215053763441,328.78418803418805,337.5613526570048,344.9987341772152,321.1638888888889,332.1044303797468,324.6179012345679,330.84177215189874,347.152614379085,324.8913502109705,341.56425120772946,336.030487804878,345.15525793650795,337.2754065040651,330.29673659673665,316.62598425196853,339.7551656920078,335.1672877846791,341.6604166666667,330.6830357142857,328.52131782945736,325.92028571428574,339.05101626016256,355.31720085470084,350.26401273885347,337.7774621212121,334.5739130434783,345.30469061876244,330.1213646532438,345.96678160919544,325.3920187793427,336.4524154589372,339.8558333333333,346.67957746478874,328.6155797101449,332.47890295358656,337.8893939393939,329.89913978494627,354.05792540792544,353.1456300813008,347.793125,333.4955089820359,337.5640946502058,337.35658174097665,330.9523354564756,329.63499025341133,353.1239035087719,314.41289954337907,357.05810502283106,336.2195608782435,337.3081349206349,340.21264367816093,338.7471518987342,335.5154761904762,330.778813559322,342.6356643356644,329.64272151898734,331.52944444444444,325.44101731601734,345.4570063694268,333.0954301075269,347.75598039215686,352.5100591715976,325.6247240618101,343.8127572016461,322.7453237410072,331.0540476190476,335.580701754386,330.159604519774,339.638198757764,323.2793209876544,325.39473684210526,322.05936073059365,335.76964285714286,339.87793834296724,353.7681069958848,322.17239263803685,351.2320675105486,339.64430107526886,333.84770833333334,327.3859538784067,322.7611842105263,324.1905753968253,333.06127450980387,328.79485714285715,318.6741200828157,347.00342465753425,333.4507984031936,334.7366279069768,341.3804597701149,312.91538461538465,346.65175983436853,332.111320754717,345.9539149888143,345.243125
7,336.5642018779343,346.3417658730159,350.99618416903184,342.3684713375796,344.9738095238095,335.73461289277617,333.3190176699611,339.49879227053134,350.2829317269077,321.94209401709395,331.29198156682025,332.8380024737168,329.71830451926,349.48655913978496,326.4635881104034,341.2709325396825,331.2844650205761,346.5273444347064,328.932059447983,336.0708251793869,315.88899433899434,338.38498062015503,340.39006968641115,340.57978408754803,336.7345162268729,323.44166666666666,337.5359295130482,334.23551838456905,355.0648487773488,345.4463080168776,339.02500688136524,330.1111367127496,351.68125,329.18532863849765,344.834188034188,322.3097753185781,339.97025486250834,340.4209956709957,347.2679761904762,328.488665325285,329.49285714285713,341.728125,331.96906307977736,349.68333333333334,353.2668615984405,348.4136178861789,327.62749853027634,341.15253164556964,338.2063901689708,341.68468957203135,333.7133362547473,358.3044329573935,320.4768779342723,361.70050554468366,328.44198879551817,337.00660108354714,337.60047080979285,336.0103375527426,330.7582774049217,334.60944123314067,343.6585648148148,335.2038377192983,337.05968045112786,327.2669294990724,342.63271604938274,330.46582633053214,344.84421965317915,351.23185599541017,318.4542483660131,346.1304029304029,323.4994356261023,335.515990990991,327.5704180509413,328.82435374149657,346.7657232704403,327.20572916666663,326.46420581655485,328.3859859379994,335.3655279503106,334.79582289055975,343.5705908289242,326.49242424242425,349.5032281624306,342.0727600250627,335.3035639412998,324.0107666966157,324.2905065210797,327.16421267893656,330.8856447688564,321.8975378787879,313.5238095238095,337.94127516778525,341.28514056224896,335.88130047340576,343.0307915057915,315.7902494331066,343.47133757961785,333.75017421602786,348.8493920972645,342.25294998502545
8,338.22734741784035,339.5544444444444,345.72032045522616,342.1475752264096,335.80615212527965,328.1358211233212,332.81246672582074,339.7313725490196,345.76967828798183,325.9661669606114,330.40673289183223,322.86963203463205,342.0620535714286,349.7985232067511,318.3443001443001,338.5997108843537,334.2901041666666,355.35776014109354,334.601723634239,328.35804178814385,313.6861762615494,336.46759183673464,338.4867586912066,354.36859375000006,341.4696082502769,326.8334337349398,337.0065060908084,337.5184178187404,348.4453125,346.1,334.511598829476,340.3809307359307,347.3222736625514,324.29834004024144,342.80051369863014,321.9428328474247,334.8810218978102,339.6564017660044,344.1543274244004,333.8321953781513,330.8068590350047,334.2935990338164,341.5457777777778,359.11753812636164,353.9527777777778,346.2929292929293,332.8140461215933,352.27325102880656,343.77973944294695,334.8005529953917,334.5541666666667,355.7633786848073,325.2798611111112,362.7033472479901,331.4978557504873,340.95163599182,330.04558823529413,337.00057977736554,347.8096148013346,333.28358283433136,345.42814009661834,335.99321980447803,340.68727530747395,329.109949542731,351.8207335107956,336.1383026695527,345.9389724310777,351.3255880665519,327.0296840958606,347.1396774193548,325.45579638752054,336.3209964122635,329.9759441707717,327.0477528089888,350.169532627866,328.93111207897795,333.21052227342545,326.13974298328606,339.96532549728755,339.601568627451,345.1353586889301,328.5626262626262,341.99697256386,347.0998931623932,337.7636458333333,330.39367088607594,318.5812427409988,324.3785150746689,335.1891390614216,330.4233333333333,320.8672438672439,345.0500992063492,335.75366637452527,339.9111776447106,340.13389261744965,314.19425287356324,345.07297008547005,325.6709606385907,346.69028735632185,341.3904838709677
9,336.6202213279678,337.0263605442177,354.32076636904765,343.0250587889477,337.8686585745409,329.4687969924812,331.6316492450639,342.2462868480726,345.3044454490657,320.44299591002044,333.7544624138964,323.18800144300144,337.97553559256016,345.79989384288746,322.36083333333335,341.792563837129,337.45018989190766,339.2970201577564,335.17169625246544,333.50695402298857,322.54992892679456,356.7531697341513,345.2062956470932,351.77641759009686,341.2076120448179,326.7232773109244,335.3285448257515,340.57875457875457,355.31509192284506,352.99926994302,339.58919038751435,344.7473684210526,347.01726925338033,319.5773471800067,347.0513443472627,328.02134353741496,346.64465811965806,337.06618107769424,349.7640771637123,334.46812652068127,331.8043399638336,340.0430365296804,329.241617357002,354.3777482839983,357.2190761334474,349.0777443105756,330.82982845312034,342.8702380952381,338.92494623655915,333.9031590413944,332.4702380952381,356.9021146953405,326.2553696303696,364.50072222222224,332.7833333333333,336.0353522695628,339.50931248238936,341.08027777777784,341.3215460526316,338.2130303030303,341.5580017006803,329.62894816154306,340.6424527348094,329.4358516483517,342.0831325301205,339.02615637400794,351.5107351712615,349.445987654321,323.28840811965813,344.47002253576323,325.74595130845137,331.0891480401684,328.5854497354497,327.5963276836158,348.5389038634321,329.3345164609053,330.43736017897095,328.7170634920635,334.9162796394278,342.53648210763595,348.2293548387097,324.4583482142857,346.17985232067514,345.9030701754386,341.7872863247863,324.5820230607967,321.4459228135699,329.2122222222222,328.19509043927644,327.771029491342,320.1978954081633,348.10977011494253,335.6505917571708,343.82040404040407,344.4905626780627,316.73852960102965,346.3783018867924,336.6668554006969,345.7960459183673,345.4376700680272
