,origin_x,origin_y,destination_x,destination_y,treq,origin,destination,dist,ttrav,tarr,t_expected,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM,nTrips
102,19.88014106,50.09783953,19.900435359165712,50.10506673933658,2024-03-28 08:14:10,3830945445,1786358199,2263,377.1666666666667,2024-03-28 08:20:27,377.1666666666667,8.250594022536738,9.141064135293039,15.867064135293038,0.0004920342313015141,0
103,19.88443483,50.08415619,20.019768573918242,50.01927545948001,2024-03-28 07:59:59,2596927251,1786358199,963,160.5,2024-03-28 08:02:39,160.0,19.49720229313895,18.28923210517145,22.415232105171448,0.051342458404024134,3
104,19.872702,50.100578,20.020793870134337,50.0807515525673,2024-03-28 07:48:34,1710281870,1786358199,2777,462.8333333333333,2024-03-28 07:56:16,517.8,16.80488845857778,10.668494511203836,18.422494511203833,0.14399396312015825,10
105,19.88836775,50.08475731,19.900957039209576,50.0195528675999,2024-03-28 07:58:48,4263449123,1786358199,1381,230.16666666666666,2024-03-28 08:02:38,237.50000000000003,19.171347706675512,15.692874060073772,20.65487406007377,0.18160273391809667,6
106,19.88061135,50.08816226,19.947149505549167,50.06925456517236,2024-03-28 07:53:13,232660279,1786358199,837,139.5,2024-03-28 07:55:32,164.7777777777778,12.853907443545216,10.432992481138715,14.306992481138714,0.17815199615008911,9
107,19.88786038,50.09448114,19.982454645153197,50.01829105643053,2024-03-28 08:00:08,261737332,1786358199,1691,281.8333333333333,2024-03-28 08:04:49,320.6666666666667,17.136882030000585,14.375728608951775,19.957728608951776,0.05033796623984802,3
108,19.87615729,50.08935015,19.96285314488492,50.06240333080091,2024-03-28 08:02:55,274511626,1786358199,1193,198.83333333333334,2024-03-28 08:06:13,208.7142857142857,17.754686578854386,14.625316616447886,19.211316616447885,0.18448180467049347,7
109,19.86776459,50.09562513,19.876451611466283,50.0802373963888,2024-03-28 08:04:39,2276829756,1786358199,2443,407.1666666666667,2024-03-28 08:11:26,498.5,8.293988684146841,4.262252255585784,11.348252255585784,0.0346142080283863,2
110,19.88256073,50.09343012,19.81365667690169,49.967735529248124,2024-03-28 08:14:31,2958861357,1786358199,1775,295.8333333333333,2024-03-28 08:19:26,309.1818181818182,35.96726812026854,30.398612105219854,36.148612105219854,0.10839469145130341,11
111,19.872702,50.100578,19.938498264089006,50.062474167174344,2024-03-28 08:04:22,1710281870,1786358199,2777,462.8333333333333,2024-03-28 08:12:04,557.0000000000001,18.108905939676163,11.571346992302217,19.32534699230222,0.18258351516699609,10
112,19.88828299,50.09437206,19.909705443399535,50.071701286063636,2024-03-28 08:13:44,1710281170,1786358199,2027,337.8333333333333,2024-03-28 08:19:21,460.0,9.048570488667096,6.507429811967968,12.761429811967968,0.016636834365522105,1
113,19.88859574,50.09170277,20.01834513593119,50.08950864979395,2024-03-28 08:06:39,2486206084,1786358199,2248,374.6666666666667,2024-03-28 08:12:53,398.625,15.652349248033202,11.09862296986228,17.79462296986228,0.09848710488878157,8
114,19.87693882,50.09227453,19.92604983564809,50.063908405043826,2024-03-28 08:03:08,2476197746,1786358199,1508,251.33333333333334,2024-03-28 08:07:19,344.7391304347825,12.45477116538236,6.964015601455662,12.180015601455661,0.498634546550053,23
115,19.8830434,50.09135366,19.896749805080038,50.092023913249974,2024-03-28 07:59:03,232712034,1786358199,1331,221.83333333333334,2024-03-28 08:02:44,291.0,8.321346202919392,6.285853157797511,11.14785315779751,0.04591298274143895,3
116,19.88895201,50.09645848,20.003510208014806,50.02011941437888,2024-03-28 07:55:49,51975594,1786358199,2718,453.0,2024-03-28 08:03:22,453.0,19.353128383366577,17.96741334576501,25.60341334576501,0.001926186752034362,0
117,19.88472553,50.08229782,19.91846245445818,50.062309704373035,2024-03-28 08:04:38,262064945,1786358199,300,50.0,2024-03-28 08:05:28,50.0,8.178605639041095,7.9582247367729,10.758224736772899,0.07046167470140793,2
118,19.89175613,50.09426587,20.004985331026127,50.00496302508235,2024-03-28 07:57:08,1080043332,1786358199,2431,405.1666666666667,2024-03-28 08:03:53,405.1666666666667,16.641415300691534,17.030821616464024,24.092821616464025,0.0005802875672033796,0
119,19.87991379,50.09581207,19.93419539069741,50.07058544963221,2024-03-28 07:57:16,4995755390,1786358199,1972,328.6666666666667,2024-03-28 08:02:44,401.9375000000001,13.620674962358102,8.087577180390719,14.231577180390719,0.3034939680183582,16
120,19.88814972,50.08433991,19.896749805080038,50.092023913249974,2024-03-28 07:48:04,4263449095,1786358199,1897,316.1666666666667,2024-03-28 07:53:20,316.1666666666667,7.891727105155316,6.285853157797511,12.279853157797511,0.012271527988805167,0
121,19.88058704,50.09580413,19.96285314488492,50.06240333080091,2024-03-28 07:50:33,4995755390,1786358199,1972,328.6666666666667,2024-03-28 07:56:01,381.5,16.553698646545275,13.245366616447887,19.389366616447887,0.047690041320309635,4
122,19.88119115,50.08935881,19.866735711164115,50.06420326341105,2024-03-28 07:48:48,274511622,1786358199,965,160.83333333333334,2024-03-28 07:51:28,164.52631578947373,17.879700714252294,12.457320751829663,16.58732075182966,0.7826711565866267,38
123,19.87760747,50.08458125,19.947149505549167,50.06925456517236,2024-03-28 07:45:34,2377013550,1786358199,728,121.33333333333333,2024-03-28 07:47:35,132.625,15.760061466106157,10.692943684138775,14.348943684138774,0.7985478138772266,40
124,19.88928531,50.09340245,19.7630542739841,50.11908686112967,2024-03-28 07:46:33,1710281170,1786358199,2027,337.8333333333333,2024-03-28 07:52:10,344.5,15.83013639091109,13.241524248057404,19.495524248057404,0.024473465825831577,2
125,19.88316149,50.0988667,19.9291635675951,50.042482897524046,2024-03-28 08:08:53,232716009,1786358199,2171,361.8333333333333,2024-03-28 08:14:54,361.8333333333333,12.268788308163447,10.747291240520958,17.289291240520956,0.006557915761951262,0
126,19.88167269,50.08537868,19.940439694625585,50.07221055091952,2024-03-28 08:10:16,232660150,1786358199,565,94.16666666666667,2024-03-28 08:11:50,94.55999999999999,20.798816090155025,9.807429736748698,13.1374297367487,0.9995290117695018,50
127,19.88308679,50.09892725,19.983278135376565,50.06646184075096,2024-03-28 07:50:10,232716009,1786358199,2171,361.8333333333333,2024-03-28 07:56:11,361.8333333333333,9.244882556293447,18.075104398423335,24.617104398423333,2.1082824220300205e-07,0
