tw_PT_OD,tw_PT_HD,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM,ASC
138.40666666666667,104.72666666666667,14.59055490946389,10.98268226259442,14.998135936063797,0.41784815063643777,0.6122536734693877
156.64705882352942,138.83660130718954,15.394828957136394,11.789186666604607,15.789283477328897,0.42737388292206036,0.6122536734693877
144.5,108.43333333333334,14.37373581272048,10.6180711370311,14.58203147716716,0.4206202652050484,0.6122536734693877
179.73154362416108,142.4496644295302,15.15350214355527,11.466912500318145,15.517099059693578,0.21288624606231407,0.6122536734693877
138.7058823529412,102.36601307189542,14.062284470684128,10.574686343743899,14.67801330919674,0.4186246201938279,0.7142942857142857
175.27814569536423,118.29801324503312,15.245068914194903,11.37993553870215,15.448640420442926,0.4047513288548085,0.7142942857142857
136.07096774193548,98.69677419354839,14.537047388251803,10.7733731102962,15.01800287988145,0.40830293046865335,0.7142942857142857
192.81578947368422,149.9078947368421,15.619788401705511,12.016206788870543,16.264277390374296,0.3559947402735173,0.7142942857142857
150.03973509933775,134.64900662251657,14.537944783837963,10.954904310798575,14.869052901148608,0.4377918509493512,0.7142942857142857
155.01986754966887,119.39735099337749,14.762272869283342,10.934003732948245,15.189424723622661,0.34501220128006377,0.8163348979591837
135.61935483870968,116.30967741935484,14.983641654559568,11.381616483808463,15.568661059187,0.4228260370914646,0.8163348979591837
139.86184210526315,121.32236842105263,14.601781641711773,11.144345742915906,15.331733272454034,0.35662787541479957,0.8163348979591837
132.40131578947367,115.84210526315789,14.080843543670222,10.874182773733086,15.075083461165951,0.3605641118261767,0.8163348979591837
146.85806451612902,93.88387096774194,14.072611184759227,10.321934560210968,14.453043651718538,0.4349526333096501,0.8163348979591837
124.62091503267973,111.33333333333333,14.010687944805738,10.398408122944089,14.760809776939023,0.34966961436781147,0.9183755102040817
150.18300653594773,123.79738562091504,15.431811194103437,11.807493463991493,16.087908189881848,0.3764204025847897,0.9183755102040817
157.41333333333333,99.37333333333333,14.658100127260035,10.756192523499383,15.302608033703466,0.27875761429605844,0.9183755102040817
131.20394736842104,110.96710526315789,14.150967615442811,10.651379335116765,15.004149582162965,0.36502870024191497,0.9183755102040817
127.83225806451613,122.96774193548387,14.28523588206259,10.800112418807673,15.061455670947238,0.38106257294479123,0.9183755102040817
192.39072847682118,136.7086092715232,15.689596742208318,11.871373209368285,16.31107410002918,0.2187233723860033,1.0204161224489798
143.54421768707482,112.87755102040816,14.886616019836818,11.467827597760559,15.882338958304775,0.18093531311468933,1.0204161224489798
145.99346405228758,140.43790849673204,15.087759435294524,11.522962432738016,15.911260908128176,0.33555498507642556,1.0204161224489798
156.64429530201343,125.46308724832215,15.686312324461154,11.815458778262487,16.280049397355754,0.2551965300146357,1.0204161224489798
130.89333333333335,114.08666666666667,14.80994868063913,11.023879456328993,15.493735578777981,0.38604765115812223,1.0204161224489798
156.83660130718954,104.3529411764706,14.811010522323661,11.030645830690172,15.562514330089922,0.37738915271136236,1.1224567346938776
136.841059602649,100.39735099337749,14.058098316176538,10.428272081796605,15.221165902583186,0.3527008123209326,1.1224567346938776
117.05882352941177,99.84967320261438,13.99106210151982,10.629114184665815,15.111727782104794,0.40353451171961496,1.1224567346938776
161.26973684210526,141.8421052631579,15.03047406627522,11.242492981738106,15.81268655853724,0.42783926560739544,1.1224567346938776
115.42105263157895,90.63815789473684,14.25245869428661,10.508380656843018,15.179429496800061,0.3439063223202361,1.1224567346938776
123.95364238410596,103.4635761589404,13.797709171380195,10.477516492743812,15.031629733722323,0.3548658887393099,1.2244973469387757
129.486301369863,74.22602739726027,14.657307870469259,10.93124305612101,15.596699307169377,0.31511130626819206,1.2244973469387757
152.12244897959184,113.4625850340136,14.980974425545794,11.278736504722556,15.985111402681753,0.4184100939354261,1.2244973469387757
156.93197278911563,114.48299319727892,14.97139188679966,11.060399693814277,15.816624931909525,0.3246948463288371,1.2244973469387757
147.841059602649,114.25165562913908,14.248486843292916,10.742231138464856,15.33655629997317,0.3724242434053648,1.2244973469387757
134.8235294117647,123.41176470588235,14.780894664050168,11.046125490135607,15.793042534286608,0.33189089710007064,1.3265379591836737
147.18120805369128,111.66442953020135,14.309044629301368,10.606921396217402,15.275284858756784,0.38144864632948494,1.3265379591836737
124.49032258064516,111.67096774193548,14.03763557209401,10.435833819484637,15.218694359313474,0.32240611605274455,1.3265379591836737
147.87333333333333,112.12666666666667,15.121595686155482,11.119015072371095,16.052659698221433,0.36525855819819425,1.3265379591836737
136.23684210526315,113.46710526315789,14.346081784417139,10.731350274226529,15.705888233410192,0.2725033637211757,1.3265379591836737
156.34437086092714,115.62251655629139,15.06251909967789,11.098309144490162,15.982225464263102,0.24479756409096284,1.4285785714285715
158.88311688311688,121.24675324675324,15.069573027479066,11.451762053693804,16.259717248498998,0.42341730889148177,1.4285785714285715
137.41610738255034,101.69127516778524,14.576995946601613,10.777873908702029,15.800385366036645,0.247236389161373,1.4285785714285715
173.41558441558442,157.7792207792208,15.438209597388354,11.715226370163109,16.478532214318953,0.36580439985429386,1.4285785714285715
142.8967741935484,120.80645161290323,14.762044584225212,11.283324931540955,16.120664793292107,0.2966028691358323,1.4285785714285715
146.48387096774192,126.26451612903226,14.939871958708098,11.173404269646733,16.208784743642784,0.30933086702795937,1.5306191836734695
180.718954248366,134.4967320261438,15.079928085842006,11.07222508790514,16.04321028465051,0.35686712539147175,1.5306191836734695
118.89403973509934,92.09933774834437,14.05666000392364,10.388130226996173,15.523199741795478,0.3819956096182172,1.5306191836734695
133.2185430463576,108.93377483443709,15.084349503251053,11.213344641178475,16.236520116242673,0.2571625359895607,1.5306191836734695
150.0653594771242,119.58823529411765,15.001512630536158,11.267255883763562,16.311299904038336,0.30434288264034703,1.5306191836734695
131.74172185430464,116.03973509933775,14.520986849515621,10.842094208722015,15.82242287881257,0.3111182600618319,1.6326597959183675
150.8258064516129,102.05806451612904,14.935162819002837,11.171794660863906,16.138828650330662,0.3151167255240892,1.6326597959183675
132.83225806451614,117.69677419354839,14.122504114669546,10.473554399653725,15.590123872991446,0.2801359903150932,1.6326597959183675
157.3815789473684,137.7565789473684,15.191349117469034,11.445242865243474,16.46877108221447,0.3061938423728307,1.6326597959183675
130.9205298013245,107.17218543046357,14.000069906827632,10.310065993814401,15.230580094368529,0.2846539158250607,1.6326597959183675
164.13815789473685,145.32236842105263,15.240212605798757,11.784636767599151,17.038008228394013,0.3880872165659523,1.7347004081632655
157.8476821192053,164.16556291390728,14.98895656320356,11.639040561359701,16.779595274158734,0.24621995227011517,1.7347004081632655
138.71612903225807,122.85161290322581,14.211436020556722,10.925243609688136,15.929569824303014,0.2554766751388257,1.7347004081632655
139.79084967320262,129.3986928104575,14.684189474855536,11.258751866616127,16.282288876086586,0.3313516779362126,1.7347004081632655
140.06451612903226,104.95483870967742,14.73197149836542,11.144429472653192,16.19035568726807,0.2785806890111111,1.7347004081632655
149.41290322580645,104.3741935483871,15.045142011826107,11.44896585174645,16.739281065702997,0.23935667686931023,1.8367410204081636
108.72549019607843,107.3529411764706,14.189217755849715,10.791104774867094,16.011937298543234,0.20822598523920693,1.8367410204081636
135.11409395973155,104.91946308724832,13.963291359132196,10.272578834025762,15.418595022219167,0.2865915252114751,1.8367410204081636
178.86451612903227,112.85161290322581,15.443113890314113,11.840094597078933,16.884938843293547,0.29007025449754403,1.8367410204081636
150.62745098039215,117.05228758169935,14.26224525671292,10.6908681978877,16.030210525485405,0.2737905301782637,1.8367410204081636
159.96732026143792,142.9281045751634,14.920648304774765,11.295212022151814,16.629666857419256,0.1274986970437751,1.9387816326530614
122.83892617449665,107.01342281879195,14.340058199715024,10.772226620010537,16.000337111724004,0.28592524040068673,1.9387816326530614
166.51333333333332,123.45333333333333,15.34741842826025,11.25197047813457,16.729232110787635,0.28126990418770637,1.9387816326530614
190.79333333333332,148.53333333333333,15.631500412977669,12.049818517734673,17.309493483721063,0.3133111929898796,1.9387816326530614
127.76510067114094,108.63758389261746,14.720733706354693,10.875781281920961,16.199421974976705,0.3530342071488606,1.9387816326530614
154.41333333333333,122.75333333333333,14.97043401071706,11.062963532519777,16.707879110751076,0.16432376156764672,2.0408222448979596
136.36363636363637,107.61688311688312,14.408047046613822,10.855457008529378,16.33765587680396,0.40306269680306755,2.0408222448979596
155.96026490066225,125.21854304635761,14.890336252490973,11.196433189950238,16.591877951404502,0.21615618939031767,2.0408222448979596
138.80794701986756,145.88079470198676,14.229812564551446,10.834325846676553,16.258697760448698,0.21115321865571535,2.0408222448979596
168.00675675675674,129.49324324324326,15.654875692379681,11.72568558594633,17.29387269570915,0.2718058067390664,2.0408222448979596
131.3986928104575,90.43137254901961,14.221712680172509,10.516575252285776,16.0112158872064,0.24685088131882,2.142862857142857
145.67333333333335,106.92666666666666,15.027076929765938,11.169614027257436,16.8521168844003,0.2821130383384425,2.142862857142857
125.09032258064516,98.43870967741935,14.20678525024322,10.32743829292972,15.943088246846767,0.24460017060843892,2.142862857142857
155.4078947368421,119.23684210526316,14.882037923858434,11.361854704130533,16.867651771799704,0.2676200603784933,2.142862857142857
138.98675496688742,121.88741721854305,14.778422723387758,11.194744499515476,16.900137157982833,0.3196507270827215,2.142862857142857
175.26,137.79333333333332,15.387891743548817,11.62399554881127,17.530659018199028,0.31743383227908356,2.244903469387755
147.88815789473685,117.59210526315789,14.407212209328875,10.767286847239456,16.546006106100887,0.22768736983349586,2.244903469387755
183.17763157894737,157.0,15.85832332156547,12.170566395366718,17.86746986475448,0.23512355782384575,2.244903469387755
161.09803921568627,135.9738562091503,15.477816521883884,11.713619330127106,17.276705806050803,0.22551778072717873,2.244903469387755
133.32236842105263,89.73684210526316,14.388980498062821,10.748935344467908,16.57783881385565,0.27393492789712537,2.244903469387755
125.51633986928104,123.54248366013071,14.387516133652978,10.643753898654936,16.502240463947718,0.2604213030014597,2.3469440816326532
145.2077922077922,112.84415584415585,14.396020082210988,10.71074240937266,16.453374802693627,0.35761327512422036,2.3469440816326532
136.17567567567568,105.25675675675676,14.229591094487642,10.872772670128795,16.52250053554523,0.2374851767125093,2.3469440816326532
133.08387096774194,115.99354838709678,14.705690141583956,10.877500184269463,16.644728136869862,0.23323920586093533,2.3469440816326532
136.05228758169935,102.6470588235294,14.095395084955845,10.478511297299912,16.33654034625283,0.17239503757872668,2.3469440816326532
117.96078431372548,95.0718954248366,14.189606814033517,10.595746207368414,16.239436783598904,0.19410355948519273,2.4489846938775512
142.55555555555554,123.39869281045752,14.8981644741154,11.394147291941144,17.440909763596473,0.30486839695880646,2.4489846938775512
155.67096774193547,119.96129032258065,14.672114478963728,11.111976046993492,16.93915428925814,0.20973595393879255,2.4489846938775512
148.0258064516129,90.80645161290323,14.88402841298383,10.923147775582217,16.759358275911385,0.23521674356671315,2.4489846938775512
152.76666666666668,107.62,14.730932560090332,10.993780168109039,16.765751528653258,0.30189901627765703,2.4489846938775512
162.58389261744966,124.3489932885906,15.452941503197914,11.752083068012585,17.613980857356527,0.2062994421765684,2.5510253061224493
144.90849673202615,118.97385620915033,14.336703718549552,10.810299844155606,16.773037568578708,0.1949189522512559,2.5510253061224493
164.00653594771242,138.75816993464053,15.32733054001836,11.591338768921398,17.50496538223339,0.2963997245948737,2.5510253061224493
155.4671052631579,107.26973684210526,14.416630212395528,10.788185854212989,16.851171686651224,0.266554228518953,2.5510253061224493
142.47058823529412,121.01307189542484,14.721573597167954,10.96188955814783,16.848823361002314,0.26506600484387255,2.5510253061224493
160.6797385620915,126.50326797385621,15.107717609160035,11.185616933696682,17.478656708273174,0.18621582564038008,2.6530659183673473
151.9241379310345,125.97931034482758,14.683733673521573,10.948359258689345,17.11290103912566,0.25112763308232905,2.6530659183673473
176.0738255033557,135.54362416107384,15.313358614765187,11.570860147034693,17.689805260032912,0.19714864990580055,2.6530659183673473
159.7682119205298,104.45695364238411,15.104224555285942,11.118016484526889,17.24056584660284,0.24505641514101598,2.6530659183673473
166.26143790849673,132.6797385620915,15.53738269269824,11.939924988387556,17.962376527669935,0.21251074162818162,2.6530659183673473
142.80392156862746,119.0326797385621,14.53536518963004,10.919021364133588,17.079683450301392,0.19932511838120417,2.7551065306122453
140.8421052631579,113.32236842105263,13.986195583141146,10.4259807666589,16.617455718323782,0.23514469345939282,2.7551065306122453
113.86274509803921,89.15686274509804,13.799605348606761,10.299106698056699,16.468984470499013,0.17024279376167825,2.7551065306122453
160.53548387096774,120.68387096774194,14.811870148375348,11.069342979323526,17.091907574451902,0.18952037620970552,2.7551065306122453
147.80519480519482,103.51948051948052,14.303356560824975,10.636545071222882,16.765132121315645,0.33569041654897785,2.7551065306122453
147.18421052631578,112.26973684210526,14.606570147353654,10.800190061033025,17.05481088810068,0.33918022589123914,2.857147142857143
112.40789473684211,79.95394736842105,13.806948732628296,10.16951431335254,16.37147724568337,0.14687422876716322,2.857147142857143
137.81699346405227,97.66013071895425,14.090863439669926,10.5101606343683,16.755647646506485,0.2535778730862205,2.857147142857143
129.3483870967742,115.9483870967742,14.243764970835295,10.8725809206276,17.102128063484745,0.1295747793528722,2.857147142857143
143.0065789473684,124.36842105263158,14.516908335662764,10.973114443201055,17.222866849216096,0.2064513372292652,2.857147142857143
168.66225165562915,138.5562913907285,14.995884685749523,11.465183759339393,17.652000653514282,0.23817435541727855,2.959187755102041
165.48299319727892,100.3061224489796,15.317630546714428,11.513686709566732,18.007337049702787,0.29296363360948285,2.959187755102041
156.65359477124184,103.10457516339869,14.764546326051462,11.018099745381528,17.402646977607755,0.13015453618812642,2.959187755102041
130.47058823529412,99.81045751633987,14.47865304406723,10.72696477953119,17.105355149012325,0.16275729193892458,2.959187755102041
131.56578947368422,93.09868421052632,13.877845217837905,10.040413547873005,16.416877618764516,0.30514111700219465,2.959187755102041
110.35483870967742,94.3741935483871,13.702673901712805,10.11472549351204,16.821218376988014,0.1270009287490337,3.061228367346939
134.58169934640523,122.02614379084967,14.615990366541693,11.165497448709171,17.63178463958553,0.12143169869248041,3.061228367346939
132.59183673469389,98.36054421768708,14.252347025924031,10.775681957894239,17.13129127762213,0.18795938992776198,3.061228367346939
166.63758389261744,111.38926174496645,15.02985614466506,11.414670223738828,17.744287852830745,0.19646449621800446,3.061228367346939
164.64705882352942,97.58169934640523,15.23346647716697,11.142680179065861,17.784000049680795,0.1823620603002152,3.061228367346939
116.22666666666667,94.96,14.009404775630161,10.377613321995424,16.96293563492059,0.2190511297295789,3.163268979591837
138.88741721854305,90.6887417218543,14.12034873942237,10.719206289835828,17.296912355520387,0.23278228573744833,3.163268979591837
137.02,109.16,13.938447908209804,10.587792692669323,16.987421672261164,0.24393997980669013,3.163268979591837
132.39735099337747,128.90728476821192,14.568391777316876,10.931822298402123,17.678495251503897,0.26348768745160905,3.163268979591837
116.54304635761589,100.74172185430463,14.230289528893934,10.840927895421956,17.54342866309327,0.12734286778453785,3.163268979591837
133.55555555555554,84.32679738562092,14.345263844108086,10.405890621837967,17.20599759929563,0.23565361491961503,3.265309591836735
139.158940397351,102.3907284768212,14.447864861015873,10.945451661789763,17.53326456488477,0.20819605448499717,3.265309591836735
163.05921052631578,115.85526315789474,14.551432253353907,10.854734296040707,17.488964940509028,0.23703678599983158,3.265309591836735
143.7019867549669,112.35099337748345,14.752323153849877,10.957640681111027,17.82868537228552,0.1773617181342556,3.265309591836735
169.3548387096774,107.03225806451613,14.583587124124442,10.826027563850298,17.475621026654775,0.13588096075335232,3.265309591836735
143.37908496732027,90.5359477124183,13.971894668961658,10.12577279171929,16.972103387957784,0.23145704204017611,3.367350204081633
143.57894736842104,111.13157894736842,14.546090279176742,11.087086239306986,17.66494960128336,0.27932361002880973,3.367350204081633
133.32666666666665,91.47333333333333,14.816670906209014,10.85667281147043,17.724276348885404,0.23528212163279263,3.367350204081633
183.52597402597402,188.5064935064935,16.36366397489461,12.624305561165388,19.305434986026242,0.18175219074840618,3.367350204081633
166.33774834437085,137.67549668874173,15.717957571021994,11.978597514255197,18.848888115687824,0.12372130035930691,3.367350204081633
139.8562091503268,99.11111111111111,14.717383796685583,11.101475345163575,18.01372890658814,0.13530038846756873,3.469390816326531
147.38311688311688,122.7012987012987,15.18014473897851,11.197959977236618,18.197623520835876,0.22848556208776935,3.469390816326531
155.8,120.27741935483871,14.842766486475762,11.200068441363824,18.029562483496807,0.1174153038603247,3.469390816326531
181.17482517482517,162.74125874125875,15.810638736208857,12.150879098737619,19.126395789190042,0.13287849442741512,3.469390816326531
147.23026315789474,127.38157894736842,15.070482750235074,11.501055919504255,18.460288841093934,0.23804310617830582,3.469390816326531
130.72108843537416,90.24489795918367,14.309834671825254,10.570777133333538,17.664807201360748,0.14881770644005457,3.571431428571429
163.09032258064516,132.30322580645162,15.00635925436513,11.150399272796925,18.146979088465127,0.11688599315315978,3.571431428571429
111.18064516129033,112.87096774193549,14.383286645586827,10.73767962884942,17.7548142832273,0.09604362423636792,3.571431428571429
160.83552631578948,129.53947368421052,15.207145259140178,11.44376522550182,18.569275601441674,0.23152671837139283,3.571431428571429
175.42,136.48666666666668,15.130884753073309,11.36851573452466,18.49433382976276,0.13898174843997094,3.571431428571429
132.81333333333333,95.4,14.396953699690272,10.65260883026379,17.783187537746795,0.2425840593520556,3.673472040816327
147.58666666666667,108.84,15.195152735277125,11.473165731016257,18.636744438499246,0.16334070817697835,3.673472040816327
130.01307189542484,104.30065359477125,14.542903526407006,10.992206221376623,18.02127303343479,0.17108786737694845,3.673472040816327
124.16129032258064,103.01935483870967,14.03472847629195,10.853637330763675,17.770735178031618,0.08178258554121715,3.673472040816327
170.05194805194805,129.4025974025974,15.20576632793794,11.347507758460292,18.64342135771818,0.13176423834318554,3.673472040816327
174.32666666666665,126.35333333333334,15.109636305454877,11.388559574375492,18.537432227436703,0.21685934994208728,3.7755126530612246
146.46753246753246,127.06493506493507,14.567861014735431,11.110396066241893,18.009350277744677,0.1845629463202469,3.7755126530612246
135.4516129032258,120.99354838709678,14.5045936526242,11.107985529408865,18.22735624698622,0.07896792101707863,3.7755126530612246
115.67096774193548,104.48387096774194,13.553838179182241,10.462248125335368,17.51164464936433,0.064118538824305,3.7755126530612246
146.82666666666665,125.96,14.622909179136578,10.9734306738722,18.034063326933424,0.22855806503673107,3.7755126530612246
153.35761589403972,119.95364238410596,14.890533797680854,11.19118082352364,18.55996587690923,0.12429908228758492,3.8775532653061227
149.7785234899329,111.6510067114094,14.817809549571852,11.178244618197116,18.336401910348886,0.1778746329919613,3.8775532653061227
122.20915032679738,98.56209150326798,14.11115043042712,10.576215742481013,17.720579465303476,0.19396494466266073,3.8775532653061227
123.18,103.72666666666667,14.7664947468074,11.233905917733166,18.512632516372634,0.20489696223559586,3.8775532653061227
181.1578947368421,141.67105263157896,15.440755729316283,11.541099050694287,18.83445494757936,0.1524315495566092,3.8775532653061227
174.13548387096773,139.43870967741935,15.294237798145968,11.410129429482394,18.836187823162447,0.09482659188025598,3.9795938775510207
141.39735099337747,120.6092715231788,14.527267416415068,10.999269103163707,18.38337953700612,0.1754675056691811,3.9795938775510207
137.95973154362417,103.67785234899328,14.2327170885494,10.35932758080491,17.815391257013655,0.15088126658800474,3.9795938775510207
144.11764705882354,118.87581699346406,14.79410918491163,11.282217688031723,18.761301761661166,0.10096389827422196,3.9795938775510207
120.39735099337749,77.30463576158941,14.045576867192025,10.379387190099177,17.898186365663445,0.14574562008737457,3.9795938775510207
126.47712418300654,127.57516339869281,14.01075174401074,10.632715662380878,18.240925315575478,0.14540179531110273,4.081634489795919
149.64473684210526,127.08552631578948,14.249795104314908,10.818072106437956,18.376351333075984,0.1524339507649406,4.081634489795919
179.0662251655629,103.05298013245033,14.740110113470275,10.925097120887996,18.424797835849493,0.15909130682190817,4.081634489795919
115.67785234899328,101.98657718120805,13.991305101367802,10.446401634898013,17.899418675029494,0.1978291654675542,4.081634489795919
142.5483870967742,120.39354838709677,15.322765099385652,11.253035618907521,18.899083011929243,0.09127118719987055,4.081634489795919
153.22222222222223,107.45098039215686,14.712051847941536,11.069824442661897,18.685774054506634,0.3181378103397386,4.183675102040816
144.43870967741935,117.92903225806451,14.812658053541305,11.131016118055824,18.728652510419224,0.08219213076763421,4.183675102040816
181.04026845637583,139.3020134228188,15.362504404743312,11.6517738978516,19.27362349653671,0.12183030483169428,4.183675102040816
121.65806451612903,116.97419354838709,14.369809309665358,10.622161740660651,18.309578778185337,0.06825268358271257,4.183675102040816
122.51333333333334,103.27333333333333,13.655153653576921,10.285812922246372,17.73642135762052,0.2129322467540545,4.183675102040816
158.59477124183007,162.05882352941177,14.867799396720498,11.467439985445113,19.115090340253694,0.15427250623748176,4.285715714285714
161.06802721088437,128.95238095238096,15.544946644614193,11.745948279054355,19.317677598782243,0.2007808594469132,4.285715714285714
126.54248366013071,98.2156862745098,14.067861514508705,10.467288069622828,18.164716202209203,0.08559872476977827,4.285715714285714
141.65359477124184,114.94771241830065,14.41981202731676,10.900535848877976,18.572186203686567,0.06729246540036962,4.285715714285714
159.30065359477123,116.3921568627451,14.826578821257712,11.163134731374416,18.8155693999085,0.13598212685527258,4.285715714285714
143.58169934640523,108.00653594771242,14.750927851674493,10.826485371944285,18.556097907625222,0.2960578781891361,4.387756326530612
157.4437086092715,123.03973509933775,13.970957923804278,10.466182405207064,17.989289725115164,0.16572094758247627,4.387756326530612
138.20915032679738,115.58169934640523,14.740446887746431,11.078390726999485,18.768094765948405,0.09747526684936628,4.387756326530612
183.67096774193547,136.1741935483871,15.879790972047727,12.11470728589287,20.081547483391226,0.06120412999283503,4.387756326530612
144.8476821192053,105.47019867549669,14.903404856537735,11.149984483336429,19.102548756886897,0.13426149010483118,4.387756326530612
154.76129032258063,124.46451612903226,15.477479571608933,11.517021740901212,19.453683195805755,0.07926657446564087,4.48979693877551
175.89403973509934,141.74834437086093,15.646047738079169,11.973686751671915,19.850768458659346,0.08498382002008896,4.48979693877551
155.64238410596028,124.45033112582782,14.615213608218033,11.009010053219967,18.844171230406076,0.17522106994835024,4.48979693877551
147.71241830065358,111.09150326797386,14.645026502715913,11.098616482073776,18.834517996012682,0.10066209300760103,4.48979693877551
164.78807947019868,146.24503311258277,14.856580429908545,11.193802700233233,19.10912281781669,0.17284640109548965,4.48979693877551
122.58064516129032,119.01935483870967,14.31529045906858,10.895237353563044,18.960881356196357,0.0439069485344331,4.591837551020408
135.7482993197279,100.4625850340136,14.715655920355852,10.849224835242271,18.88435490326948,0.13915973177311006,4.591837551020408
176.1184210526316,146.83552631578948,16.008080431524682,12.3405638424351,20.20334876187655,0.11620196785160179,4.591837551020408
117.38255033557047,90.59731543624162,14.402144037379824,10.584264196586783,18.534584969083713,0.18770577532195004,4.591837551020408
200.4090909090909,151.47402597402598,15.635584840046326,11.75095151249026,19.74239945312106,0.1655451473579967,4.591837551020408
156.31372549019608,110.43137254901961,14.817575967800199,10.855600313467884,19.133347757778942,0.08631059026658118,4.693878163265306
162.5741935483871,134.75483870967741,14.795803054512456,11.17118448478018,19.137333615787423,0.04683133393004219,4.693878163265306
179.1032258064516,175.2709677419355,15.736763244179754,11.978711039474012,20.064898880158673,0.0549214500992553,4.693878163265306
127.27891156462584,96.99319727891157,13.961185220132547,10.387629635251628,18.62666426110196,0.14987726712125604,4.693878163265306
140.875,116.26973684210526,14.399251778231513,10.907158428410153,19.079299749570207,0.24656331187042319,4.693878163265306
166.53896103896105,120.3896103896104,14.703917448679677,10.988376391651917,19.049373089240042,0.23403171411930826,4.795918775510204
125.08,117.1,14.986310998933938,11.287332753819705,19.59118486266323,0.20528477116283003,4.795918775510204
119.78064516129032,105.32903225806452,14.33041117675092,10.841870779708549,18.958176651992947,0.036774712403253924,4.795918775510204
171.13815789473685,125.13815789473684,14.701297007261696,11.122476959278345,19.441316787420128,0.1660452574569479,4.795918775510204
148.23529411764707,115.3202614379085,14.825600725527499,11.093987145254737,19.120049711614612,0.07654798505911498,4.795918775510204
161.12582781456953,126.86092715231788,15.121138326883907,11.218025144837764,19.488236188222015,0.15226214697197785,4.897959387755102
167.3548387096774,113.49677419354839,15.351113472897135,11.618671153468764,19.790101508965805,0.06133982950293076,4.897959387755102
126.56953642384106,106.47019867549669,14.038706203201425,10.572952433840333,18.79194493417823,0.05897710212077608,4.897959387755102
