,origin_x,origin_y,destination_x,destination_y,treq,u_PT_OD,origin,hub,dist,ttrav,tarr,u,u_PT_HD,u_SUM_OD,p_SUM
38,19.87361721,50.09333108,19.930973165459715,50.026588448785624,2024-03-28 08:07:14,7.90187048868323,933713190,1786358199,1846,307.6666666666667,2024-03-28 08:12:21,3.692,11.868985075146664,18.140985075146666,3.574320666245235e-05
39,19.872702,50.100578,19.885468795880367,50.09741493157783,2024-03-28 08:08:48,8.148470639049158,1710281870,1786358199,2777,462.8333333333333,2024-03-28 08:16:30,5.554,6.0380873683743514,14.172087368374351,0.002415051416369716
40,19.88245502,50.09533624,19.896749805080038,50.092023913249974,2024-03-28 07:45:46,11.860610563821831,261737329,1786358199,1726,287.6666666666667,2024-03-28 07:50:33,3.452,6.285853157797511,12.317853157797511,0.3876401607082301
41,19.87375189,50.08629883,19.919218561290172,50.06586308005565,2024-03-28 07:46:48,13.3831496615859,294025348,1786358199,1213,202.16666666666666,2024-03-28 07:50:10,2.426,6.1662781578459125,11.172278157845913,0.9012215363317292
42,19.88706686,50.09194465,19.947149505549167,50.06925456517236,2024-03-28 08:10:06,13.569458721700009,2397235538,1786358199,1640,273.3333333333333,2024-03-28 08:14:39,3.28,9.74983169169942,15.60983169169942,0.11502875931308222
43,19.87821812,50.08413273,19.956659023107136,50.05414863642009,2024-03-28 07:49:28,7.393053345773076,307414955,1786358199,278,46.333333333333336,2024-03-28 07:50:14,0.556,10.58410375935804,13.720103759358041,0.0017841090570486291
44,19.87741563,50.08379895,19.909705443399535,50.071701286063636,2024-03-28 07:46:17,8.62798090220366,307414955,1786358199,278,46.333333333333336,2024-03-28 07:47:03,0.556,4.466354962382299,7.602354962382299,0.7360670147034927
45,19.88443483,50.08415619,19.885468795880367,50.09741493157783,2024-03-28 07:57:39,5.569086917252354,2596927251,1786358199,963,160.5,2024-03-28 08:00:19,1.926,6.0380873683743514,10.544087368374353,0.006861115696518417
46,19.88446539,50.10009541,19.895332660090357,50.08589444983672,2024-03-28 07:49:59,7.34544086458596,933716778,1786358199,2262,377.0,2024-03-28 07:56:16,4.524,4.403566127764658,11.507566127764658,0.015335580162526554
47,19.88836775,50.08475731,19.891446696833682,50.06925978875393,2024-03-28 08:13:20,7.208836541325424,4263449123,1786358199,1381,230.16666666666666,2024-03-28 08:17:10,2.762,4.4609672179842175,9.802967217984218,0.06951711659580852
48,19.8767039,50.09452386,19.89025801381177,50.09184543984393,2024-03-28 08:06:19,14.264033308187646,32067567,1786358199,1664,277.3333333333333,2024-03-28 08:10:56,3.328,5.922773308219911,11.83077330821991,0.9193286365186579
